iso2,date,semana,population,total_cases,new_cases,total_deaths,new_deaths,google_retail_and_recreation,google_grocery_and_pharmacy,google_parks,google_transit,google_workplaces,google_residential,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
SC,2020-07-20,30,7164788,55734.71428571428,1785.8571428571427,714.5714285714284,29.142857142857142,-37.71428571428571,-14,-63.71428571428571,-58.714285714285715,-12.857142857142856,11.428571428571427,0,0,0
SC,2020-07-21,30,7164788,57658.71428571429,1923.9999999999998,742.8571428571428,31.14285714285714,-38.285714285714285,-14.285714285714285,-63.71428571428571,-59.857142857142854,-13.14285714285714,11.428571428571427,0,0,0
SC,2020-07-22,30,7164788,59773.28571428572,2114.5714285714284,774,31.14285714285714,-39,-14.571428571428571,-64.14285714285714,-60.285714285714285,-13.571428571428571,11.714285714285714,0,0,0
SC,2020-07-23,30,7164788,61972.42857142857,2199.142857142857,805.7142857142857,31.71428571428571,-39.857142857142854,-15.428571428571427,-65.42857142857142,-61,-14.142857142857142,11.999999999999998,0,0,0
SC,2020-07-24,30,7164788,64218.71428571428,2246.285714285714,838.5714285714286,31.71428571428571,-40.285714285714285,-15.857142857142856,-66,-61.285714285714285,-14.142857142857142,12.142857142857142,0,0,0
SC,2020-07-25,30,7164788,66689.57142857142,2470.8571428571427,870.2857142857142,32.857142857142854,-41,-16.71428571428571,-67.42857142857143,-62,-14.285714285714285,12.428571428571427,0,0,0
SC,2020-07-26,31,7164788,69181.71428571428,2492.142857142857,904.1428571428571,33,-41,-16.71428571428571,-69.14285714285714,-62.57142857142857,-14.428571428571427,12.57142857142857,0,0,0
SC,2020-07-27,31,7164788,71842,2660.285714285714,937.142857142857,33.857142857142854,-41,-16.57142857142857,-70.14285714285714,-62.714285714285715,-14.428571428571427,12.714285714285714,0,0,0
SC,2020-07-28,31,7164788,74564.28571428571,2722.2857142857138,973.9999999999999,36.857142857142854,-40.57142857142857,-15.999999999999998,-70.14285714285714,-62.857142857142854,-14.285714285714285,12.714285714285714,0,0,0
SC,2020-07-29,31,7164788,77362.71428571429,2750.285714285714,1013.1428571428571,38.285714285714285,-39.42857142857142,-14.57142857142857,-69.28571428571428,-62.857142857142854,-13.857142857142856,12.428571428571427,0,0,0
SC,2020-07-30,31,7164788,80113,2750.285714285714,1051.4285714285713,38.85714285714285,-38.42857142857142,-13.428571428571429,-67.57142857142856,-62.14285714285713,-13.428571428571429,12.142857142857142,0,0,0
SC,2020-07-31,31,7164788,82791.71428571429,2678.714285714286,1090.2857142857142,38.85714285714285,-37.714285714285715,-12.571428571428571,-66.85714285714285,-61.99999999999999,-13.142857142857144,12,0,0,0
SC,2020-08-01,31,7164788,85418.28571428571,2629.857142857142,1129.5714285714287,39.285714285714285,-36.142857142857146,-11,-65.28571428571428,-61.28571428571428,-12.714285714285712,11.571428571428571,0,0,0
