iso2,date,semana,population,total_cases,new_cases,total_deaths,new_deaths,people_vaccinated,people_fully_vaccinated,total_vaccinations,google_retail_and_recreation,google_grocery_and_pharmacy,google_parks,google_transit,google_workplaces,google_residential,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Norte,2020-03-11,11,18430980,3.53701,0.50501,0.04588,0.00509,0,0,0,1.80783714285714,6.45904857142857,-5.32331714285714,1.78985571428571,16.414,-0.741598571428571,0,0,0
Norte,2020-03-12,11,18430980,4.01048,0.47347,0.05001,0.00413,0,0,0,-0.47534,5.88543285714286,-6.72537285714286,0.582218571428572,15.0179771428571,-0.28368,0,0,0
Norte,2020-03-13,11,18430980,4.5398,0.52932,0.05792,0.00791,0,0,0,-3.33923571428571,5.23168714285714,-8.57800714285714,-1.15273857142857,13.0038257142857,0.359335714285714,0,0,0
Norte,2020-03-14,11,18430980,5.09109,0.55129,0.0731,0.01518,0,0,0,-6.84467142857143,4.39659857142857,-10.9113014285714,-3.49595571428571,10.35818,1.19740571428571,0,0,0
Norte,2020-03-15,12,18430980,5.99974,0.90865,0.09796,0.02486,0,0,0,-11.0628428571429,3.25228,-13.7533785714286,-6.52929142857143,7.08729857142857,2.23646142857143,0,0,0
Norte,2020-03-16,12,18430980,7.72615,1.72641,0.13591,0.03795,0,0,0,-16.0181728571429,1.69585285714286,-17.10128,-10.2999714285714,3.22069571428571,3.47237142857143,0,0,0
Norte,2020-03-17,12,18430980,10.53941,2.81326,0.18922,0.05331,0,0,0,-21.5479685714286,-0.275551428571429,-20.8276985714286,-14.7166342857143,-1.11904714285714,4.8607,0,0,0
Norte,2020-03-18,12,18430980,14.67697,4.13756,0.25927,0.07005,0,0,0,-27.4427485714286,-2.63978285714286,-24.7742542857143,-19.6532814285714,-5.78609571428571,6.34693857142857,0,0,0
Norte,2020-03-19,12,18430980,20.37029,5.69332,0.34662,0.08735,0,0,0,-33.4930471428571,-5.3747,-28.78256,-24.9838985714286,-10.6346057142857,7.87658,0,0,0
Norte,2020-03-20,12,18430980,27.84029,7.47,0.4506,0.10398,0,0,0,-39.4777285714286,-8.42268285714286,-32.6898242857143,-30.5604457142857,-15.5062114285714,9.39315285714286,0,0,0
Norte,2020-03-21,12,18430980,37.27849,9.4382,0.56956,0.11896,0,0,0,-45.1290957142857,-11.5842242857143,-36.3156585714286,-36.1467271428571,-20.1924428571429,10.8323585714286,0,0,0
Norte,2020-03-22,13,18430980,48.8423,11.56381,0.70474,0.13518,0,0,0,-50.1677914285714,-14.6243457142857,-39.4752585714286,-41.4845142857143,-24.4723,12.1279357142857,0,0,0
Norte,2020-03-23,13,18430980,62.65504,13.81274,0.85081,0.14607,0,0,0,-54.3144557142857,-17.3080614285714,-41.9838371428571,-46.3155742857143,-28.1247814285714,13.2136242857143,0,0,0
Norte,2020-03-24,13,18430980,78.82606,16.17102,0.9981,0.14729,0,0,0,-57.35558,-19.4370414285714,-43.7071071428571,-50.4261314285714,-30.9766728571429,14.0381885714286,0,0,0
Norte,2020-03-25,13,18430980,97.53122,18.70516,1.12569,0.12759,0,0,0,-59.3410557142857,-20.9595342857143,-44.7128414285714,-53.7802542857143,-33.0458957142857,14.6104885714286,0,0,0
Norte,2020-03-26,13,18430980,119.03295,21.50173,1.20923,0.08354,0,0,0,-60.38661,-21.86044,-45.11932,-56.3864628571429,-34.3981457142857,14.9544157142857,0,0,0
Norte,2020-03-27,13,18430980,143.9763,24.94335,1.38016,0.17093,0,0,0,-60.6079742857143,-22.1246571428571,-45.0448342857143,-58.2532914285714,-35.0991285714286,15.0938585714286,0,0,0
Norte,2020-03-28,13,18430980,173.3124,29.3361,1.74282,0.36266,0,0,0,-60.1369657142857,-21.7664014285714,-44.6072,-59.4143157142857,-35.2320857142857,15.0575671428571,0,0,0
Norte,2020-03-29,14,18430980,208.03367,34.72127,2.37203,0.62921,0,0,0,-59.1697314285714,-20.9171842857143,-43.9223671428571,-60.0033542857143,-34.9504085714286,14.8937714285714,0,0,0
Norte,2020-03-30,14,18430980,249.41277,41.3791,3.37257,1.00054,0,0,0,-57.9185,-19.73783,-43.1058271428571,-60.17928,-34.4250342857143,14.6555485714286,0,0,0
Norte,2020-03-31,14,18430980,298.94778,49.53501,4.85343,1.48086,0,0,0,-56.57307,-18.3815057142857,-42.2596414285714,-60.09149,-33.8116728571429,14.3901542857143,0,0,0
Norte,2020-04-01,14,18430980,358.14263,59.19485,6.92273,2.0693,0,0,0,-55.2334957142857,-16.9707328571429,-41.4321771428571,-59.8514528571429,-33.2051514285714,14.1215271428571,0,0,0
Norte,2020-04-02,14,18430980,428.45219,70.30956,9.68703,2.7643,0,0,0,-53.9774071428571,-15.6203714285714,-40.6583785714286,-59.5611671428571,-32.68507,13.8677528571429,0,0,0
